Customer ID,Country,State,City,Zip Code,Gender,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Paperless Billing,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Score,CLTV,Churn Reason,CustomerID,Age,Under 30,Married,Number of Dependents,ID,Population,Quarter,Number of Referrals,Tenure in Months,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Device Protection Plan,Premium Tech Support,Streaming Music,Unlimited Data,Monthly Charge,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,Customer Status,Churn Category,Contract_One year,Contract_Two year,Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check,Internet Type_DSL,Internet Type_Fiber Optic,Internet Type_None,Offer_Offer A,Offer_Offer B,Offer_Offer C,Offer_Offer D,Offer_Offer E,Contract_One year,Contract_Two year,Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check,Internet Type_DSL,Internet Type_Fiber Optic,Internet Type_None,Offer_Offer A,Offer_Offer B,Offer_Offer C,Offer_Offer D,Offer_Offer E
1285-OKIPP,United States,California,Mission Hills,91345,1,0,1,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,0,79.9,79.9,Yes,1,0.9789473684210526,0.30931732265955075,Lack of self-service on Website,1285-OKIPP,62,No,No,3,208,"17,112",Q3,0,0.0,0.4640928185637127,0.2470588235294117,No,No,Yes,Yes,0.6134328358208956,0.0,0,23.2,0.0068356026686781,2,Churned,Attitude,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
7825-ECJRF,United States,California,Santa Clarita,91350,0,0,1,19,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,1,106.6,1934.45,Yes,1,0.6947368421052631,0.3915943962641761,Network reliability,7825-ECJRF,43,No,No,1,209,"40,077",Q3,0,0.2535211267605634,0.567113422684537,0.2235294117647058,Yes,Yes,Yes,No,0.8791044776119402,21.72,40,538.65,0.2065582983079082,1,Churned,Dissatisfaction,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
7841-TZDMQ,United States,California,Sun Valley,91352,1,0,0,2,Yes,No,DSL,No,No,No,No,No,No,1,46.0,84.5,Yes,1,0.7473684210526315,0.14765399154992215,Don't know,7841-TZDMQ,19,Yes,No,0,211,"46,639",Q3,0,0.0140845070422535,0.9963992798559712,0.4823529411764706,No,No,Yes,Yes,0.2761194029850746,0.0,0,99.62,0.0136109944990709,3,Churned,Other,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
9408-SSNVZ,United States,California,Stevenson Ranch,91381,0,0,1,4,Yes,No,Fiber optic,No,No,No,No,No,No,1,70.15,268.35,Yes,1,0.6526315789473685,0.04981098510117854,Don't know,9408-SSNVZ,39,No,No,2,221,"9,937",Q3,0,0.0422535211267605,0.588117623524705,0.2,No,No,No,Yes,0.5164179104477612,21.69,0,117.6,0.0286754117334198,2,Churned,Other,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
0742-MOABM,United States,California,Panorama City,91402,1,1,0,4,Yes,No,DSL,No,No,No,Yes,No,No,0,50.05,179.35,Yes,1,0.8105263157894738,0.30931732265955075,Don't know,0742-MOABM,50,No,Yes,0,224,"66,249",Q3,2,0.0422535211267605,0.1934386877375475,0.2588235294117647,No,Yes,No,Yes,0.3164179104477611,0.0,0,38.68,0.0164467577299844,2,Churned,Competitor,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2232-DMLXU,United States,California,Van Nuys,91411,0,1,0,1,Yes,No,DSL,No,No,No,No,Yes,No,0,55.2,55.2,Yes,1,0.8,0.36357571714476317,Poor expertise of online support,2232-DMLXU,22,Yes,Yes,0,228,"23,646",Q3,0,0.0,0.7121424284856972,0.6823529411764706,No,No,Yes,Yes,0.3676616915422885,0.0,0,35.6,0.0058070008479693,2,Churned,Dissatisfaction,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
8937-RDTHP,United States,California,Burbank,91504,1,0,1,1,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,1,84.6,84.6,Yes,1,0.6421052631578947,0.10696019568601284,Poor expertise of phone support,8937-RDTHP,40,No,No,1,233,"25,882",Q3,0,0.0,0.5371074214842969,0.1294117647058823,No,No,Yes,Yes,0.6601990049751243,0.0,0,26.85,0.0075338811404601,2,Churned,Dissatisfaction,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
1251-KRREG,United States,California,North Hollywood,91601,1,0,0,2,Yes,Yes,DSL,No,Yes,No,No,No,No,1,54.4,114.1,Yes,1,0.8,0.12297086946853458,Price too high,1251-KRREG,22,Yes,No,0,236,"36,625",Q3,0,0.0140845070422535,0.8863772754550912,0.8588235294117647,No,No,Yes,Yes,0.3597014925373134,0.0,0,88.62,0.0151664411547769,3,Churned,Price,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
0094-OIFMO,United States,California,North Hollywood,91605,0,0,1,11,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,1,95.0,1120.3,Yes,1,0.8421052631578947,0.8843673560151211,Product dissatisfaction,0094-OIFMO,78,No,No,1,239,"57,146",Q3,0,0.1408450704225352,0.2318463692738547,0.3411764705882353,No,No,No,No,0.763681592039801,0.0,120,127.49,0.1125967763786191,1,Churned,Dissatisfaction,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False
9947-OTFQU,United States,California,Covina,91722,1,0,0,15,Yes,No,Fiber optic,No,Yes,No,No,No,No,1,74.4,1074.3,Yes,1,0.8526315789473684,0.581054036024016,Service dissatisfaction,9947-OTFQU,65,No,No,0,248,"33,817",Q3,0,0.1971830985915492,0.5823164632926585,0.3411764705882353,No,No,No,Yes,0.5587064676616916,0.0,0,436.65,0.1245686980576987,1,Churned,Competitor,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False
0322-YINQP,United States,California,Covina,91723,1,0,0,1,Yes,No,DSL,Yes,No,No,No,No,No,1,48.55,48.55,Yes,1,0.7578947368421052,0.819212808539026,Lack of self-service on Website,0322-YINQP,37,No,No,0,249,"17,554",Q3,0,0.0,0.2270454090818163,0.1058823529411764,No,No,No,Yes,0.3014925373134328,0.0,0,11.35,0.0032229523715543,1,Churned,Attitude,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
4629-NRXKX,United States,California,El Monte,91731,0,1,0,2,Yes,No,Fiber optic,No,No,No,No,No,No,0,70.4,147.15,Yes,1,0.736842105263158,0.819212808539026,Network reliability,4629-NRXKX,47,No,Yes,0,252,"30,211",Q3,1,0.0140845070422535,0.9247849569913984,0.2470588235294117,No,No,No,Yes,0.518905472636816,0.0,0,92.46,0.0182514103552606,1,Churned,Dissatisfaction,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
9514-JDSKI,United States,California,El Monte,91732,1,1,0,1,No,No phone service,DSL,No,Yes,No,No,Yes,No,0,40.2,40.2,Yes,1,0.631578947368421,0.8505670446964642,Limited range of services,9514-JDSKI,77,No,Yes,0,253,"62,660",Q3,1,0.0,0.0,0.1411764705882353,No,No,No,Yes,0.218407960199005,0.0,0,0.0,0.0015755169351345,2,Churned,Dissatisfaction,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True
4959-JOSRX,United States,California,La Puente,91744,0,1,0,2,Yes,No,DSL,No,No,No,No,No,No,1,44.6,80.55,Yes,1,0.9894736842105263,0.6406493217700688,Lack of affordable download/upload speed,4959-JOSRX,41,No,Yes,0,260,"84,965",Q3,3,0.0140845070422535,0.6039207841568314,0.188235294117647,No,No,No,Yes,0.2621890547263681,0.0,0,60.38,0.00999918046359,2,Churned,Price,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
7273-TEFQD,United States,California,La Puente,91746,1,0,0,3,No,No phone service,DSL,No,No,Yes,No,No,Yes,1,41.15,132.2,Yes,1,0.9578947368421054,0.06915721592172558,Long distance charges,7273-TEFQD,67,No,No,0,262,"30,802",Q3,0,0.028169014084507,0.0,0.3294117647058823,Yes,No,Yes,Yes,0.2278606965174129,0.0,0,0.0,0.0092691240493795,2,Churned,Price,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True
3606-TWKGI,United States,California,Rowland Heights,91748,1,0,0,13,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,1,106.9,1364.3,Yes,1,0.831578947368421,0.10918390037802977,Extra data charges,3606-TWKGI,68,No,No,0,263,"46,342",Q3,0,0.1690140845070422,0.6537307461492299,0.1294117647058823,Yes,No,No,No,0.882089552238806,0.0,10,424.84,0.1486689223430713,1,Churned,Competitor,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
6323-AYBRX,United States,California,Ontario,91762,1,0,0,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.35,1099.6,Yes,1,0.8210526315789473,0.6851234156104069,Price too high,6323-AYBRX,51,No,No,0,270,"54,254",Q3,0,0.8169014084507042,0.5327065413082617,0.0,No,No,No,No,0.0109452736318408,14.22,0,1571.17,0.2203708318629066,3,Churned,Price,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False
4385-GZQXV,United States,California,Ontario,91764,0,0,0,16,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,1,94.45,1511.2,Yes,1,0.8,0.40182343784745383,Product dissatisfaction,4385-GZQXV,68,No,No,0,272,"49,474",Q3,0,0.2112676056338028,0.1886377275455091,0.1058823529411764,No,Yes,Yes,Yes,0.7582089552238807,0.0,0,150.88,0.1372071202661319,1,Churned,Competitor,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False
6366-ZGQGL,United States,California,Pomona,91766,1,0,0,1,No,No phone service,DSL,No,No,No,No,No,No,0,24.8,24.8,Yes,1,0.7157894736842105,0.685790527018012,Service dissatisfaction,6366-ZGQGL,60,No,No,0,274,"69,974",Q3,0,0.0,0.0,0.3411764705882353,No,No,No,Yes,0.0651741293532338,0.0,0,0.0,0.0002876740051413,2,Churned,Dissatisfaction,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
5940-AHUHD,United States,California,Pomona,91768,1,0,0,1,Yes,No,Fiber optic,No,No,No,No,No,No,0,70.6,70.6,Yes,1,0.6736842105263159,0.2968645763842562,Lack of self-service on Website,5940-AHUHD,30,No,No,0,276,"36,057",Q3,0,0.0,0.891978395679136,0.4823529411764706,No,No,No,Yes,0.5208955223880596,0.0,0,44.59,0.007846642994887,2,Churned,Attitude,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True
6432-TWQLB,United States,California,Rosemead,91770,1,1,0,5,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,1,85.4,401.1,Yes,1,0.7894736842105263,0.3720257949744274,Network reliability,6432-TWQLB,51,No,Yes,0,277,"61,623",Q3,1,0.056338028169014,0.8459691938387678,0.188235294117647,No,Yes,No,Yes,0.6681592039800995,45.37,0,211.45,0.0456448329901873,3,Churned,Dissatisfaction,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True
4484-GLZOU,United States,California,San Dimas,91773,0,1,0,52,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,1,105.05,5624.85,Yes,1,0.631578947368421,0.6306426506559928,Don't know,4484-GLZOU,20,Yes,Yes,0,278,"33,878",Q3,6,0.7183098591549296,0.2118423684736947,0.5647058823529412,Yes,No,Yes,Yes,0.863681592039801,27.6,0,550.68,0.5123415493252205,2,Churned,Other,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
9512-UIBFX,United States,California,West Covina,91791,1,1,0,18,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,0,95.15,1779.95,Yes,1,0.6631578947368422,0.5870580386924615,Don't know,9512-UIBFX,52,No,Yes,0,286,"30,458",Q3,6,0.2394366197183098,0.0302060412082416,0.3294117647058823,Yes,No,Yes,Yes,0.7651741293532338,10.17,0,27.18,0.1484866173049294,3,Churned,Other,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
5583-SXDAG,United States,California,Alhambra,91803,1,1,0,1,Yes,No,Fiber optic,No,No,No,No,No,No,0,70.0,70,Yes,1,0.9684210526315791,0.4649766511007338,Don't know,5583-SXDAG,41,No,Yes,0,289,"30,635",Q3,1,0.0,0.3830766153230646,0.2117647058823529,No,No,No,No,0.5149253731343283,0.0,10,19.15,0.0065052793197513,3,Churned,Other,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True
3488-PGMQJ,United States,California,Alpine,91901,1,0,0,8,Yes,No,Fiber optic,No,Yes,No,No,No,No,1,74.5,606.55,Yes,1,0.7894736842105263,0.520791638870358,Poor expertise of online support,3488-PGMQJ,66,No,No,0,290,"16,486",Q3,0,0.0985915492957746,0.0356071214242848,0.0823529411764705,No,No,No,Yes,0.5597014925373134,0.0,0,14.24,0.0501280316575207,2,Churned,Dissatisfaction,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
3580-REOAC,United States,California,Bonita,91902,1,0,0,10,Yes,No,DSL,No,No,No,No,No,No,1,44.85,435.4,Yes,1,0.8210526315789473,0.45763842561707807,Poor expertise of phone support,3580-REOAC,34,No,No,0,291,"17,389",Q3,0,0.1267605633802817,0.9917983596719344,0.2,No,No,No,Yes,0.2646766169154229,0.0,0,495.8,0.0760864293133121,2,Churned,Competitor,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
7534-BFESC,United States,California,Boulevard,91905,1,0,0,24,Yes,Yes,Fiber optic,No,No,No,No,No,No,1,76.1,1712.7,Yes,1,0.9789473684210526,0.0033355570380253496,Price too high,7534-BFESC,69,No,No,0,292,"1,509",Q3,0,0.323943661971831,0.6175235047009402,0.1764705882352941,No,No,No,Yes,0.5756218905472636,0.0,0,740.88,0.2033972292979249,2,Churned,Competitor,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
6390-DSAZX,United States,California,Guatay,91931,0,0,0,1,Yes,No,Fiber optic,Yes,No,No,No,No,No,1,73.6,73.6,Yes,1,0.7894736842105263,0.12497220369134981,Product dissatisfaction,6390-DSAZX,21,Yes,No,0,301,796,Q3,0,0.0,0.1238247649529906,0.611764705882353,No,No,Yes,Yes,0.5507462686567164,0.0,0,6.19,0.0048862767791884,1,Churned,Competitor,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
8098-LLAZX,United States,California,Jacumba,91934,0,0,0,4,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,1,95.45,396.1,Yes,1,0.8421052631578947,0.3722481654436291,Service dissatisfaction,8098-LLAZX,74,No,No,0,303,699,Q3,0,0.0422535211267605,0.6323264652930586,0.0235294117647058,No,No,No,Yes,0.7681592039800995,0.0,0,126.44,0.0419117610164927,3,Churned,Competitor,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True
0265-EDXBD,United States,California,Mount Laguna,91948,1,1,0,32,Yes,Yes,Fiber optic,No,No,No,No,No,No,1,74.9,2303.35,Yes,1,0.6736842105263159,0.4674227262619524,Lack of self-service on Website,0265-EDXBD,76,No,Yes,0,308,81,Q3,2,0.4366197183098592,0.946989397879576,0.1176470588235294,No,No,No,Yes,0.5636815920398011,0.0,0,1514.88,0.3175176743898217,2,Churned,Attitude,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
7563-BIUPC,United States,California,Borrego Springs,92004,1,0,0,5,Yes,No,Fiber optic,No,No,No,No,Yes,No,1,80.6,415.55,Yes,1,0.6736842105263159,0.8254391816766733,Network reliability,7563-BIUPC,30,No,No,0,316,"2,863",Q3,0,0.056338028169014,0.115623124624925,0.611764705882353,No,No,No,No,0.6203980099502486,36.44,40,28.9,0.0356791029923114,2,Churned,Competitor,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True
2321-OMBXY,United States,California,Carlsbad,92009,0,1,0,38,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,0,80.3,3058.65,Yes,1,0.8,0.015121191905714926,Limited range of services,2321-OMBXY,55,No,Yes,0,319,"43,161",Q3,1,0.5211267605633804,0.8429685937187438,0.2235294117647058,No,Yes,Yes,Yes,0.617412935323383,0.0,0,1601.32,0.3879091619153068,1,Churned,Other,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False
2840-XANRC,United States,California,Del Mar,92014,1,1,0,24,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,1,93.15,2231.05,Yes,1,0.7157894736842105,0.04647542806315319,Lack of affordable download/upload speed,2840-XANRC,77,No,Yes,0,320,"13,945",Q3,1,0.323943661971831,0.3220644128825765,0.1411764705882353,Yes,No,Yes,Yes,0.7452736318407961,0.0,0,386.4,0.2171010488393524,2,Churned,Competitor,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
5020-ZSTTY,United States,California,El Cajon,92020,0,0,0,54,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,0,82.45,4350.1,Yes,1,0.8210526315789473,0.47720702690682676,Long distance charges,5020-ZSTTY,70,No,No,0,322,"55,277",Q3,0,0.7464788732394366,0.2416483296659332,0.0588235294117647,No,Yes,Yes,Yes,0.6388059701492538,0.0,0,652.32,0.4165469418747983,1,Churned,Competitor,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
5804-LEPIM,United States,California,Escondido,92029,0,0,0,2,Yes,No,Fiber optic,No,No,No,No,No,No,1,70.35,139.05,Yes,1,0.7157894736842105,0.14854347342672897,Extra data charges,5804-LEPIM,74,No,No,0,329,"17,944",Q3,0,0.0140845070422535,0.2634526905381076,0.1176470588235294,No,No,No,Yes,0.5184079601990049,0.0,0,26.34,0.0120446764420077,3,Churned,Other,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True
0122-OAHPZ,United States,California,Oceanside,92057,0,0,0,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,1,73.85,511.25,Yes,1,0.6526315789473685,0.10451412052479431,Price too high,0122-OAHPZ,29,Yes,No,0,335,"46,893",Q3,0,0.0845070422535211,0.5725145029005801,0.3058823529411765,No,No,Yes,Yes,0.553233830845771,13.03,0,200.34,0.0566316384539863,3,Churned,Competitor,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
2868-SNELZ,United States,California,Pala,92059,0,0,0,2,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,0,80.6,155.8,Yes,1,0.9157894736842105,0.1512119190571492,Product dissatisfaction,2868-SNELZ,54,No,No,0,336,"1,831",Q3,0,0.0140845070422535,0.1064212842568513,0.2352941176470588,Yes,No,No,Yes,0.6203980099502486,0.0,0,10.64,0.0121324839145073,1,Churned,Competitor,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
